procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  89308    540 140888    0    0 85771     8 1404 1703  1  3 76 20  0 2025-04-19 14:11:40
 0  0      0 105212    784 124940    0    0  3890    10  356  570  0  0 99  0  0 2025-04-19 14:11:45
 0  0      0  70896    708 156980    0    0 87190     5 1355 1699  1  2 73 23  1 2025-04-19 14:11:50
 0  0      0  75624    864 154684    0    0 17345    10  439  629  0  1 96  3  0 2025-04-19 14:11:55
 1  0      0  73740    908 133288    0    0 23553     6  902 1200  1  1 95  3  0 2025-04-19 14:12:00
 1  6      0  69924    212 160436    0    0 210907    34 2611 3218  1  5  7 87  1 2025-04-19 14:12:05
 0  0      0  80772    624 149380    0    0 41073    22  738  946  0  1 91  7  0 2025-04-19 14:12:10
 0  0      0  89740    416 140288    0    0  4146     5  379  587  0  0 99  0  0 2025-04-19 14:12:15
 0  0      0  80828   1948 144816    0    0 136370     0 1984 2341  1  4 51 44  0 2025-04-19 14:12:20
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  78636   1152 149868    0    0  7451    14  415  617  0  1 99  0  0 2025-04-19 14:12:25
 3  0      0  85328    460 137536    0    0 83144    20 1316 1561  1  2 73 23  0 2025-04-19 14:12:30
 0  0      0  99056    600 129476    0    0 44945    20  775  972  0  1 88 10  0 2025-04-19 14:12:35
 0  0      0  92272    888 135736    0    0  1301    13  405  609  0  0 99  0  0 2025-04-19 14:12:40
 0  0      0 103208    156 123876    0    0 97518     7 1509 1746  1  3 71 25  0 2025-04-19 14:12:45
 0  0      0  88372    876 141692    0    0  8122    10  477  666  0  1 99  0  0 2025-04-19 14:12:50
 0  0      0 101080     92 122600    0    0 74694    10 1353 1559  1  3 82 14  0 2025-04-19 14:12:55
 0  0      0  80212   2576 140196    0    0 17178    15  636  761  0  1 97  2  0 2025-04-19 14:13:00
 2  3      0  79400    240 153360    0    0 50193     8 1063 1322  1  2 87 10  1 2025-04-19 14:13:05
 1  0      0  74344    672 158092    0    0 30683    19  681  858  0  1 90  8  0 2025-04-19 14:13:10
 1  3      0  84144    560 144744    0    0 53589     4 1159 1369  1  2 83 15  0 2025-04-19 14:13:16
 0  0      0  78716    568 153296    0    0 80452    18 1235 1479  1  2 74 23  0 2025-04-19 14:13:21
 0  0      0 101972   2160 125340    0    0  6372    10  506  686  0  1 98  1  1 2025-04-19 14:13:26
 0  0      0  81632    400 148416    0    0 97908    16 1477 1692  1  3 72 24  0 2025-04-19 14:13:31
 0  0      0  89704    468 139940    0    0  8437    36  477  670  0  1 99  0  0 2025-04-19 14:13:36
 6  0      0  99104    468 132908    0    0 84585    10 1306 1640  1  2 73 24  0 2025-04-19 14:13:41
 0  0      0 103468    424 127972    0    0 29995    16  728  872  0  1 94  4  0 2025-04-19 14:13:47
 0  0      0  81028   2484 145856    0    0 10815    17  610  765  0  1 98  1  0 2025-04-19 14:13:52
 0  0      0  87684    716 141420    0    0 173514    11 2135 2291  1  4 39 55  0 2025-04-19 14:13:57
 0  0      0  85380   1716 142616    0    0  6632    47  527  736  0  1 98  0  0 2025-04-19 14:14:02
 8  9      0  76748    420 154692    0    0 73529    15 1268 1502  1  2 78 19  0 2025-04-19 14:14:07
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  89980    904 141888    0    0 35642     6  790  960  0  1 89 10  0 2025-04-19 14:14:12
 0  0      0  90820    568 140472    0    0  1703    11  426  613  0  0 99  0  0 2025-04-19 14:14:17
 0  0      0 101036    768 130464    0    0 94856     0 1421 1656  1  3 68 28  0 2025-04-19 14:14:22
 0  0      0  80372   1116 151004    0    0  4164    16  407  612  0  0 99  0  0 2025-04-19 14:14:27
 0  0      0  97428    504 134240    0    0 116783     7 1572 1802  1  3 62 34  0 2025-04-19 14:14:32
 0  0      0  85360    392 146212    0    0 23737    18  598  719  0  1 96  3  0 2025-04-19 14:14:37
 2  3      0  85128    408 133788    0    0 43246     7 1014 1339  1  1 87 10  0 2025-04-19 14:14:42
 0  0      0  81672    816 144584    0    0 83454    19 1125 1204  0  2 73 24  0 2025-04-19 14:14:47
 0  0      0  99372   2404 127388    0    0  9610     5  601  747  0  1 98  1  0 2025-04-19 14:14:52
 2  0      0  76096    556 151868    0    0 146141    10 1864 2046  1  4 51 44  0 2025-04-19 14:14:57
 0  0      0  89500    428 141500    0    0 11662    21  536  694  0  1 97  2  1 2025-04-19 14:15:02
 1  0      0  86788    392 145156    0    0 58735    26 1074 1397  1  2 84 13  1 2025-04-19 14:15:07
 0  0      0 105292    312 127032    0    0 59174    10  903 1073  0  2 83 14  0 2025-04-19 14:15:12
 0  0      0  80344    480 152716    0    0  5178     5  426  657  0  1 99  0  0 2025-04-19 14:15:17
 0  0      0 101308    440 132204    0    0 145471    10 1748 1987  1  3 48 47  0 2025-04-19 14:15:22
 0  0      0  93748    676 139344    0    0  4881     5  412  623  0  0 99  0  0 2025-04-19 14:15:27
 2  0      0  79088   1176 153156    0    0 48786     5 1006 1282  1  2 86 11  0 2025-04-19 14:15:32
 0  0      0  79276    844 153380    0    0 60492    10  925 1069  0  2 82 16  0 2025-04-19 14:15:37
 0  0      0  90668    396 142712    0    0  6238    12  461  672  0  0 99  0  0 2025-04-19 14:15:42
 0  0      0 104924    380 127880    0    0 77091    10 1313 1635  1  2 78 18  0 2025-04-19 14:15:47
 0  0      0  80508    676 152388    0    0  4947     5  434  664  0  0 99  0  0 2025-04-19 14:15:52
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 1  0      0  91340    736 141516    0    0 98342    10 1474 1709  1  3 71 25  0 2025-04-19 14:15:57
 0  0      0 102312   1044 127864    0    0 13150     5  550  727  1  1 98  1  0 2025-04-19 14:16:02
 2  0      0  77036    564 153664    0    0 68610     5 1153 1486  1  2 77 20  1 2025-04-19 14:16:07
 1  0      0  94060    516 136728    0    0 41703    10  735  882  0  1 88 10  0 2025-04-19 14:16:12
 0  0      0  84988    684 146388    0    0  1974     6  419  633  0  0 99  0  0 2025-04-19 14:16:17
 0  0      0  92168   1248 135172    0    0 153637    11 2037 2170  1  4 50 45  1 2025-04-19 14:16:22
 0  0      0 104284    936 123700    0    0  5263     8  428  603  0  1 99  0  0 2025-04-19 14:16:27
 1  2      0  82916    532 145408    0    0 78381    13 1183 1401  1  2 72 24  0 2025-04-19 14:16:32
 0  0      0 101160   1120 126656    0    0 93876    19 1262 1318  1  2 68 28  0 2025-04-19 14:16:37
 0  0      0  88308   1216 139220    0    0  2519     8  472  667  0  1 99  0  0 2025-04-19 14:16:42
 0  0      0 105476    428 125724    0    0 107550    14 1560 1791  1  3 75 21  1 2025-04-19 14:16:47
 0  0      0  98624    576 132464    0    0  6070    26  515  684  0  1 99  0  0 2025-04-19 14:16:52
 3  1      0  91816    724 138068    0    0 90819     2 1243 1547  1  3 66 30  1 2025-04-19 14:16:57
 0  0      0  79176    972 151276    0    0 121407    13 1250 1382  1  3 61 34  1 2025-04-19 14:17:02
 0  0      0 100812    600 129800    0    0  2677     5  384  576  0  0 99  0  0 2025-04-19 14:17:07
 1  4      0  87448    384 142920    0    0 107158     5 1614 1832  1  3 69 27  0 2025-04-19 14:17:13
 0  0      0  80536    856 149396    0    0 15670    10  496  690  0  1 95  3  0 2025-04-19 14:17:18
 0  1      0  92684   1284 133884    0    0 40719     5  937 1256  1  2 91  7  0 2025-04-19 14:17:23
 0  0      0  88164   2540 138928    0    0 117199    16 1423 1424  1  3 58 38  0 2025-04-19 14:17:28
 0  0      0  78860   2824 147868    0    0  4691    10  531  682  1  1 99  0  0 2025-04-19 14:17:33
 0  0      0  85900    820 146256    0    0 111602    18 1494 1668  1  3 64 32  0 2025-04-19 14:17:38
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  91680   1032 139496    0    0  5804    14  434  614  0  1 99  0  0 2025-04-19 14:17:43
 6  1      0  91276    908 136788    0    0 59663     5 1135 1415  1  2 81 15  0 2025-04-19 14:17:48
 0  0      0  89348   1940 137884    0    0 91370    20 1197 1249  1  2 74 23  0 2025-04-19 14:17:53
 0  0      0 100864   1828 126600    0    0  4098    32  406  614  0  1 99  0  0 2025-04-19 14:17:58
 0  0      0  94484    588 138532    0    0 143673    15 1810 2117  1  3 55 38  2 2025-04-19 14:18:03
 0  0      0 109848    728 119388    0    0 27966     6  729  812  0  1 96  2  0 2025-04-19 14:18:08
 4  0      0  92328    564 137420    0    0 33575     8  909 1254  1  1 84 13  1 2025-04-19 14:18:13
 0  0      0  90420   2516 137740    0    0 117224    12 1491 1508  1  3 62 34  0 2025-04-19 14:18:18
 0  0      0  91232   2540 138360    0    0  5336    19  530  672  0  1 99  0  0 2025-04-19 14:18:23
 0  0      0  91300    492 141192    0    0 122022    33 1665 1790  1  3 62 34  0 2025-04-19 14:18:28
 0  0      0  84220    640 148040    0    0 13124     5  503  652  0  1 99  0  0 2025-04-19 14:18:33
 3  4      0  79496    276 151136    0    0 33277    14  812 1004  1  1 91  7  0 2025-04-19 14:18:38
 2  2      0  84116    692 146880    0    0 215846     2 1926 1928  1  5  7 87  1 2025-04-19 14:18:43
 0  0      0  92176   1488 135568    0    0 186398    18 1858 1748  1  4 26 68  0 2025-04-19 14:18:49
 0  0      0  85464   1364 141248    0    0  8147    36  537  677  0  1 98  0  0 2025-04-19 14:18:54
 2  2      0  78808    708 150212    0    0 71851    19 1210 1482  1  2 76 21  0 2025-04-19 14:18:59
 0  0      0  88428   1640 138488    0    0 85366    22 1155 1238  1  2 72 24  1 2025-04-19 14:19:04
 0  0      0  78848   1968 147928    0    0  7230    17  515  730  1  1 98  0  0 2025-04-19 14:19:09
 0  0      0 121444    428 106168    0    0 111182    30 1667 1953  1  3 67 29  0 2025-04-19 14:19:14
 0  0      0 104760    660 124460    0    0 10834    10  618  795  0  1 98  1  0 2025-04-19 14:19:19
 0  1      0  90484    176 135936    0    0 80068    14 1324 1555  1  2 77 20  0 2025-04-19 14:19:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  0      0  94732    620 132448    0    0 48676    20  778  975  0  1 86 12  0 2025-04-19 14:19:29
 1  1      0  76632   2528 145900    0    0  5840     6  516  687  0  1 98  0  0 2025-04-19 14:19:34
 2  3      0  94276    628 133676    0    0 208910    21 2234 2293  1  5 18 76  0 2025-04-19 14:19:39
 1  0      0  74644   1260 150840    0    0 66262    12  894 1011  1  2 81 16  0 2025-04-19 14:19:44
 0  0      0  84376    972 144300    0    0  4842    22  489  686  0  0 99  0  0 2025-04-19 14:19:49
 1  0      0  87824    808 141376    0    0 141265    19 1767 1987  1  4 56 39  0 2025-04-19 14:19:54
 0  0      0  91652    580 137608    0    0  8150    11  447  663  0  1 99  0  0 2025-04-19 14:19:59
 2  1      0  77488    372 144420    0    0 54285    11 1122 1468  1  2 85 11  1 2025-04-19 14:20:04
 0  0      0  83236   2560 141624    0    0 94374    12 1284 1394  1  2 72 25  0 2025-04-19 14:20:09
 0  0      0  76684   2584 148148    0    0  1306    17  413  604  0  0 99  0  0 2025-04-19 14:20:14
 0  0      0  88988    524 140392    0    0 138458    10 1740 1902  1  3 54 41  0 2025-04-19 14:20:19
 0  0      0  84728    724 144376    0    0  6111    14  449  615  0  1 99  0  0 2025-04-19 14:20:24
 4  3      0  82564    452 145972    0    0 65712    12 1198 1461  1  2 78 18  0 2025-04-19 14:20:29
 0  0      0  83560    784 145032    0    0 75351     5 1076 1198  0  2 77 21  0 2025-04-19 14:20:34
 1  0      0  77008   1004 151096    0    0  1230    10  424  612  0  0 99  0  0 2025-04-19 14:20:39
 0  0      0  86276    228 142704    0    0 126764    10 1547 1749  1  3 61 34  0 2025-04-19 14:20:44
 0  0      0  80276    520 149996    0    0 13818     5  581  739  0  1 98  1  0 2025-04-19 14:20:49
 6  1      0  86768    268 143500    0    0 65885     0 1116 1415  1  2 79 18  0 2025-04-19 14:20:54
 0  0      0  75560    904 152424    0    0 64916    10 1054 1152  1  2 82 16  0 2025-04-19 14:20:59
 0  1      0  90580   1332 139412    0    0  4564    22  457  639  0  1 99  0  0 2025-04-19 14:21:04
 0  0      0  92820   1700 135068    0    0 156010    18 1966 2047  1  4 47 47  1 2025-04-19 14:21:09
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  82304   1200 145788    0    0  7874    25  464  618  0  0 99  0  0 2025-04-19 14:21:14
 2  3      0  95276    308 136672    0    0 102166    26 1443 1631  1  3 69 27  0 2025-04-19 14:21:20
 0  0      0  82016    716 149656    0    0 46696     5  769  913  0  1 87 12  0 2025-04-19 14:21:25
 0  0      0  98580   1812 129124    0    0  4915    14  468  671  0  1 99  0  0 2025-04-19 14:21:30
 0  0      0  75876    740 153864    0    0 96068    10 1484 1775  1  3 69 28  0 2025-04-19 14:21:35
 0  0      0  94404    576 134600    0    0  7169    10  481  654  0  1 98  1  0 2025-04-19 14:21:40
 0  0      0  73516    476 154128    0    0 107050    17 1523 1745  1  3 72 25  0 2025-04-19 14:21:45
 0  0      0  92048   2196 128316    0    0 20330     7  765  920  1  1 97  1  0 2025-04-19 14:21:50
 4  3      0  76004    552 149036    0    0 42992    22  924 1081  1  2 89  9  0 2025-04-19 14:21:55
 2  2      0  96956    448 127344    0    0 213102    42 2208 2282  1  5 14 80  0 2025-04-19 14:22:00
 1  0      0  77872    880 144404    0    0 107362     5 1442 1403  1  3 59 36  1 2025-04-19 14:22:05
 3  0      0  87176    656 139316    0    0 35179    23  947 1101  1  2 92  6  0 2025-04-19 14:22:10
 2  1      0  84688    304 139404    0    0 207111    23 2153 2179  1  5 10 83  0 2025-04-19 14:22:15
 0  0      0  97288    720 124400    0    0 155785    27 1979 2048  2  4 37 57  0 2025-04-19 14:22:20
 0  0      0  94092   1276 129940    0    0  6562    20  585  721  1  1 98  0  1 2025-04-19 14:22:25
 5  0      0 102164    372 124904    0    0 135709    35 1784 2000  1  4 45 49  1 2025-04-19 14:22:30
 0  0      0  97128   1128 121084    0    0 206036    30 2236 2034  1  5 16 77  1 2025-04-19 14:22:35
 0  0      0  79104   2268 136536    0    0 14351    21  756  860  1  1 97  1  0 2025-04-19 14:22:40
 3  0      0  94440    340 132416    0    0 114959    24 1584 1735  1  3 57 38  0 2025-04-19 14:22:45
 0  0      0  81264   1016 143424    0    0 127892    27 1597 1545  1  3 49 46  0 2025-04-19 14:22:50
 0  0      0  93188   1280 129984    0    0  8449    24  637  743  1  1 98  0  0 2025-04-19 14:22:55
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 6  7      0  91860    424 133312    0    0 152035    26 1847 1965  1  4 42 54  0 2025-04-19 14:23:01
 0  0      0  89364   1640 131040    0    0 156925    15 1887 1733  1  4 39 56  0 2025-04-19 14:23:06
 0  2      0  85548   1536 119816    0    0  3085    18  586  705  1  1 96  2  0 2025-04-19 14:23:11
 4  3      0  89352    352 137612    0    0 105922    30 1583 1778  1  3 62 34  1 2025-04-19 14:23:16
 0  0      0  91804   1904 127448    0    0 45752    33  998 1084  1  2 89  8  0 2025-04-19 14:23:21
 2  1      0  85824    736 137284    0    0 24200    45  811 1015  1  1 94  3  0 2025-04-19 14:23:26
 8  0      0  71904    816 155412    0    0 206145    22 2083 2071  1  5  7 87  0 2025-04-19 14:23:31
 0  0      0  85812   1268 134776    0    0 78977    23 1359 1430  1  2 72 25  0 2025-04-19 14:23:36
 0  0      0  73848   1436 139684    0    0  4810    30  580  711  1  1 98  0  0 2025-04-19 14:23:41
 8 10      0  78564    368 144048    0    0 183612    43 1987 2050  1  4 27 67  0 2025-04-19 14:23:46
 0  0      0 109576    332 109884    0    0 144194    42 1861 1760  1  4 51 44  1 2025-04-19 14:23:51
 0  0      0  83204   1740 137412    0    0  5782    22  664  785  1  1 98  0  0 2025-04-19 14:23:56
 3  7      0  71324    308 152804    0    0 126171    12 1754 1914  1  4 53 42  1 2025-04-19 14:24:01
 0  0      0  82624    760 143608    0    0 50986    23 1171 1265  1  2 87 10  1 2025-04-19 14:24:07
 0  6      0  71852    380 145336    0    0 27428    22  881 1032  1  2 91  6  0 2025-04-19 14:24:12
 0  1      0  85280    440 132132    0    0 179914    17 2344 2288  2  5 34 59  0 2025-04-19 14:24:17
 0  0      0  86044   1064 129056    0    0 12383    26  738  833  1  1 97  1  0 2025-04-19 14:24:22
 5  9      0  66964    500 159576    0    0 69922    31 1478 1639  1  2 76 21  1 2025-04-19 14:24:27
 0  0      0  66360   1892 155424    0    0 130772    24 1708 1633  1  3 54 41  1 2025-04-19 14:24:32
 1  0      0  68536   1716 150992    0    0 11262    30  678  811  1  1 97  1  0 2025-04-19 14:24:37
 3  1      0  76948   1224 146644    0    0 115959    26 1679 1838  1  3 55 40  0 2025-04-19 14:24:42
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 0  2      0  80024   1456 138808    0    0 99341    25 1553 1548  1  3 66 29  0 2025-04-19 14:24:47
 0  0      0  87928   1908 129764    0    0  3836    22  601  751  1  1 98  0  0 2025-04-19 14:24:52
 1  0      0  73532   2444 144796    0    0 133945    43 2080 2164  1  4 58 36  0 2025-04-19 14:24:57
