procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 1  0      0  77648   2624 195220    0    0     0    56  576  788  1  0 98  0  1 2025-04-19 12:27:21
 1  0      0  77172   2624 195220    0    0     0     0  516  767  0  1 98  0  1 2025-04-19 12:27:22
 2  0      0  76948   2624 195220    0    0     0     0  510  736  0  1 99  0  0 2025-04-19 12:27:23
 0  0      0  76948   2624 195220    0    0     0     4  534  779  1  0 99  0  0 2025-04-19 12:27:24
 0  0      0  75436   2764 196340    0    0  1272     0  626  855  1  1 97  0  1 2025-04-19 12:27:25
 0  0      0  78964   2772 196356    0    0     0    36  644  833  2  0 97  0  1 2025-04-19 12:27:26
 1  0      0  78964   2772 196356    0    0     0     4  546  815  0  1 98  0  1 2025-04-19 12:27:27
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  97788   2772 196360    0    0     0     0  626  806  1  1 98  0  1 2025-04-19 12:27:28
 2  0      0  73952   3328 201180    0    0  5540     0 1765 2724  5  2 90  1  1 2025-04-19 12:27:29
 2  0      0  71432   3328 206996    0    0  5640     0  724  856  4  1 94  0  1 2025-04-19 12:27:30
 1  0      0  70928   3340 207436    0    0   444    60  658  809  2  1 96  0  1 2025-04-19 12:27:31
 0  0      0  70676   3340 207440    0    0     0     4  533  749  0  1 98  0  1 2025-04-19 12:27:32
 0  0      0  70172   3340 207448    0    0     0    12  506  740  1  1 98  0  1 2025-04-19 12:27:33
 0  0      0  69164   3340 207448    0    0     0     0  649  788  4  1 95  0  0 2025-04-19 12:27:34
 1  0      0  68660   3340 207448    0    0     0     0  525  761  1  1 97  0  1 2025-04-19 12:27:35
 0  0      0  67148   3348 207440    0    0     0    76  645  834  1  1 98  0  0 2025-04-19 12:27:36
 0  0      0  79728   3488 202468    0    0 18312   112 1659 2836  4  3 91  0  2 2025-04-19 12:27:37
 0  0      0  79480   3492 202468    0    0     4     0  518  695  0  0 99  0  1 2025-04-19 12:27:38
 1  0      0  68052   3492 202468    0    0     0    16 1852 3010  3  2 93  0  2 2025-04-19 12:27:39
 0  0      0  67828   3492 202468    0    0     0     0  531  763  1  1 97  0  1 2025-04-19 12:27:40
 0  0      0  67604   3492 202564    0    0    88     0  651  833  1  1 98  0  0 2025-04-19 12:27:41
 0  0      0  66092   3500 205072    0    0  2516    96  721  981  1  1 96  0  1 2025-04-19 12:27:42
 0  0      0  93448   1460 191852    0    0     0     0  519  728  0  1 99  0  0 2025-04-19 12:27:43
 0  0      0  92720   1464 191856    0    0     8     0  546  787  0  1 99  0  0 2025-04-19 12:27:44
 0  0      0  92216   1468 191856    0    0     4    68  509  764  0  1 98  0  1 2025-04-19 12:27:45
 0  0      0  91460   2468 191928    0    0  1072     0  798  941  1  1 97  0  0 2025-04-19 12:27:46
 0  0      0  87176   2484 195524    0    0  3656    88  673  913  1  1 98  0  0 2025-04-19 12:27:47
 0  0      0  86924   2484 195576    0    0     0     0  508  711  1  1 97  0  2 2025-04-19 12:27:48
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  1      0  94728   1828 174264    0    0  6464    16 1640 2545  3  2 93  1  1 2025-04-19 12:27:49
 0  0      0  78896   2348 191928    0    0 18132     8 1117 1428  1  1 96  1  0 2025-04-19 12:27:50
 0  0      0  78896   2348 191976    0    0     0     0  538  749  1  1 98  0  0 2025-04-19 12:27:51
 1  0      0  78644   2348 191976    0    0     0     0  517  749  1  1 98  0  1 2025-04-19 12:27:52
 0  0      0  78168   2360 191976    0    0     4    68  529  754  1  0 99  0  0 2025-04-19 12:27:53
 0  0      0  77692   2360 191976    0    0     0     4  511  726  0  1 98  0  1 2025-04-19 12:27:54
 0  0      0  77468   2360 191976    0    0     0     4  525  720  1  1 98  0  1 2025-04-19 12:27:55
 0  0      0  76992   2360 191976    0    0     0     0  518  725  0  1 99  0  0 2025-04-19 12:27:56
 0  0      0  76740   2360 191976    0    0     0     0  542  758  1  1 97  0  1 2025-04-19 12:27:57
 0  0      0  76516   2368 192340    0    0   364    20  535  723  1  1 98  0  0 2025-04-19 12:27:58
 0  0      0  76264   2368 192340    0    0     0     0  501  722  0  0 99  0  0 2025-04-19 12:27:59
 0  0      0 104968    988 166764    0    0 14240     0 2074 3157  3  2 94  1  1 2025-04-19 12:28:00
 0  0      0 104968   1000 166760    0    0    12     4  519  762  0  1 98  0  1 2025-04-19 12:28:01
 1  0      0 104492   1000 166812    0    0    48     0  593  766  2  0 97  0  1 2025-04-19 12:28:02
 0  0      0 104492   1008 166812    0    0     0    44  512  737  1  1 97  0  1 2025-04-19 12:28:03
 0  0      0 104240   1012 166812    0    0     4     0  522  731  1  0 99  0  0 2025-04-19 12:28:04
 0  0      0 104240   1012 166812    0    0     0     0  520  794  0  1 98  0  1 2025-04-19 12:28:05
 1  0      0 104240   1012 166812    0    0     0     0  536  808  1  1 98  0  1 2025-04-19 12:28:06
 0  0      0 104240   1012 166812    0    0     0     4  565  786  0  1 97  0  2 2025-04-19 12:28:07
 0  0      0 103988   1020 166812    0    0     0    20  501  680  1  0 97  0  2 2025-04-19 12:28:08
 0  0      0 103988   1020 166812    0    0     0     0  492  727  0  1 98  0  1 2025-04-19 12:28:09
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  98476   1152 168924    0    0  2244     0 1572 2713  2  1 95  0  1 2025-04-19 12:28:10
 0  1      0  97216   1152 173040    0    0  4176     0  680 1009  1  1 71 27  0 2025-04-19 12:28:11
 0  0      0  90916   2012 176968    0    0  4776     4  923 1124  2  1 83 11  4 2025-04-19 12:28:12
 0  0      0  83608   2020 184300    0    0  7280    48  649  796  1  1 98  0  0 2025-04-19 12:28:13
 0  0      0  82348   2292 184792    0    0   828     0  618  798  1  1 98  0  0 2025-04-19 12:28:14
 0  0      0  82096   2292 184876    0    0     0     4  562  773  1  1 98  0  0 2025-04-19 12:28:15
 0  0      0  81592   2292 184876    0    0     0     0  515  759  1  1 99  0  0 2025-04-19 12:28:16
 0  0      0  81368   2292 185164    0    0   284     0  538  751  1  1 98  0  0 2025-04-19 12:28:17
 0  0      0  81368   2300 185164    0    0     0   152  516  718  0  1 98  0  1 2025-04-19 12:28:18
 0  0      0  81116   2300 185164    0    0     0     8  472  711  1  0 99  0  0 2025-04-19 12:28:19
 0  0      0  75004   2300 185164    0    0     0     0 1493 2638  3  2 95  0  1 2025-04-19 12:28:20
 0  0      0  75004   2300 185164    0    0     0     0  514  736  0  1 99  0  0 2025-04-19 12:28:21
 0  0      0  75004   2300 185164    0    0     0     0  575  813  1  1 98  0  1 2025-04-19 12:28:22
 0  0      0  75004   2308 185164    0    0     0    60  536  717  0  1 99  0  0 2025-04-19 12:28:23
 0  0      0  75004   2308 185164    0    0     0     4  515  742  1  0 97  0  2 2025-04-19 12:28:24
 0  0      0  75004   2308 185164    0    0     0     0  517  761  1  1 98  0  1 2025-04-19 12:28:25
 0  0      0  74764   2308 185164    0    0     0     0  503  749  0  0 98  0  2 2025-04-19 12:28:26
 0  0      0  74764   2308 185164    0    0     0     0  556  766  1  1 98  0  1 2025-04-19 12:28:27
 0  0      0  74764   2316 185156    0    0     0    48  561  786  1  1 98  0  0 2025-04-19 12:28:28
 1  0      0  74764   2444 185180    0    0   140     0  534  775  0  0 98  0  1 2025-04-19 12:28:29
 0  0      0  88184   2448 185180    0    0     4     4 1452 2589  2  2 94  0  1 2025-04-19 12:28:30
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0 107196   2448 185180    0    0     0     0  595  810  2  0 97  0  1 2025-04-19 12:28:31
 0  0      0 106972   2448 185180    0    0     0     0  458  712  1  0 98  0  1 2025-04-19 12:28:32
 0  0      0 106720   2456 185180    0    0     0    56  492  723  1  1 98  0  0 2025-04-19 12:28:33
 0  0      0 106468   2456 185180    0    0     0     4  585  766  1  0 99  0  0 2025-04-19 12:28:34
 0  0      0 105964   2456 185180    0    0     0     4  486  719  0  0 99  0  1 2025-04-19 12:28:35
 0  0      0 105208   2456 185180    0    0     0     0  508  766  1  1 98  0  1 2025-04-19 12:28:36
 0  0      0 104480   2456 185180    0    0     0     4  540  802  0  1 98  0  1 2025-04-19 12:28:37
 0  0      0 104240   2464 185180    0    0     0    28  482  729  0  0 98  0  1 2025-04-19 12:28:38
 0  0      0 103764   2464 185180    0    0     0     0  468  702  0  1 98  0  1 2025-04-19 12:28:39
 0  0      0  87728   2464 185268    0    0    84     0 1394 2498  2  2 95  0  1 2025-04-19 12:28:40
 0  0      0  87728   2464 185264    0    0     0     4  615  896  1  0 99  0  0 2025-04-19 12:28:41
 1  1      0  75884   2468 199304    0    0 14044     0  742 1193  1  1 94  2  3 2025-04-19 12:28:42
 0  0      0  75632   2476 199444    0    0   140    52  515  811  1  1 98  0  1 2025-04-19 12:28:43
 0  0      0  73648   2476 199444    0    0     0     0  652  828  1  1 98  0  0 2025-04-19 12:28:44
 0  0      0  73648   2476 199444    0    0     0     0  431  692  0  0 98  0  1 2025-04-19 12:28:45
 0  0      0  73396   2476 199444    0    0     0     0  488  739  0  0 99  0  0 2025-04-19 12:28:46
 0  0      0  72388   2476 199700    0    0   256     4  655  857  1  1 98  0  0 2025-04-19 12:28:47
 0  0      0  71632   2484 199704    0    0     0    40  498  733  0  1 98  0  1 2025-04-19 12:28:48
 0  0      0  71128   2484 199708    0    0     0     0  584  782  1  1 98  0  0 2025-04-19 12:28:49
 1  0      0  82344   1828 176068    0    0  5152     4 1654 2610  2  3 94  0  0 2025-04-19 12:28:50
 0  0      0  81852   2096 176116    0    0   268     0  573  826  0  0 99  0  0 2025-04-19 12:28:51
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  81124   2624 176092    0    0   528     4  644  825  1  1 98  0  0 2025-04-19 12:28:52
 0  0      0  80648   2768 176080    0    0   136    84  558  780  1  1 98  0  0 2025-04-19 12:28:53
 0  0      0  80424   2768 176136    0    0     0     0  551  778  0  1 98  0  0 2025-04-19 12:28:54
 1  0      0  80424   2772 176144    0    0     4     8  573  850  1  0 98  0  1 2025-04-19 12:28:55
 0  0      0  79948   2772 176144    0    0     0    72  500  744  0  1 98  0  1 2025-04-19 12:28:56
 0  0      0  98304   2772 176144    0    0     0     0  708  923  2  1 96  0  1 2025-04-19 12:28:57
 0  0      0  98080   2780 176136    0    0     0    64  545  740  0  0 99  0  0 2025-04-19 12:28:58
 0  0      0  97856   2780 176144    0    0     0     0  543  791  1  1 98  0  0 2025-04-19 12:28:59
 1  0      0  88976   2784 176644    0    0   532     8 1553 2619  2  2 96  0  0 2025-04-19 12:29:00
 1  0      0  88752   2784 176672    0    0     0     0  586  772  1  1 99  0  0 2025-04-19 12:29:01
 1  0      0  88752   3064 177104    0    0   780     0  693  848  1  1 96  0  2 2025-04-19 12:29:02
 0  0      0  87492   3076 178656    0    0  1484    56  674  853  1  0 98  0  1 2025-04-19 12:29:03
 2  0      0  87492   3076 178656    0    0     0     4  550  802  1  1 98  0  1 2025-04-19 12:29:04
 0  0      0  87268   3076 178656    0    0     0     0  528  799  0  0 97  0  2 2025-04-19 12:29:05
 0  0      0  87268   3076 178656    0    0     0     0  520  729  1  1 98  0  1 2025-04-19 12:29:06
 0  0      0  87044   3076 178656    0    0     0     0  517  778  0  1 99  0  0 2025-04-19 12:29:07
 0  0      0  86568   3084 178652    0    0     0    40  678  845  1  1 97  0  1 2025-04-19 12:29:08
 1  0      0  85588   3088 178656    0    0     4     4  575  802  1  1 97  0  2 2025-04-19 12:29:09
 0  0      0  79288   3088 181824    0    0  3168     4 1547 2710  2  2 95  0  1 2025-04-19 12:29:10
 0  0      0  79036   3088 181828    0    0     0     0  578  852  1  0 98  0  1 2025-04-19 12:29:11
 0  0      0  78812   3088 181832    0    0     0     0  722  936  2  1 95  0  2 2025-04-19 12:29:12
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  78588   3096 181824    0    0     0    84  609  799  1  1 97  0  1 2025-04-19 12:29:13
 0  0      0  78364   3096 181836    0    0     0     4  536  770  1  0 99  0  0 2025-04-19 12:29:14
 0  0      0  78140   3096 181836    0    0     0    20  496  750  0  1 98  0  1 2025-04-19 12:29:15
 0  0      0  78140   3100 181840    0    0     4     4  558  789  0  0 98  0  1 2025-04-19 12:29:16
 0  0      0  76908   3100 181840    0    0     0     0  611  801  1  1 98  0  0 2025-04-19 12:29:17
 0  0      0  76192   3108 181840    0    0     0    44  666  818  1  1 97  0  1 2025-04-19 12:29:18
 0  0      0  75688   3116 181840    0    0     0    72  650  832  1  1 98  0  0 2025-04-19 12:29:19
 0  0      0  70332   3252 181856    0    0   136     8 1758 2936  2  2 95  0  1 2025-04-19 12:29:20
 0  0      0  70332   3252 181856    0    0     0     8  662  858  0  0 99  0  0 2025-04-19 12:29:21
 0  0      0  70332   3252 181860    0    0     0     0  535  747  1  1 98  0  0 2025-04-19 12:29:22
 0  0      0  70332   3252 181860    0    0     0     0  492  746  1  0 98  0  1 2025-04-19 12:29:23
 0  0      0  70332   3252 182388    0    0   528     0  610  828  1  1 98  0  1 2025-04-19 12:29:24
 0  0      0  70108   3260 182388    0    0     0    68  603  815  2  1 96  0  1 2025-04-19 12:29:25
 0  0      0  69884   3260 182388    0    0     0     4  495  733  1  0 99  0  1 2025-04-19 12:29:26
 0  0      0  69884   3260 182388    0    0     0    12  509  734  1  1 98  0  1 2025-04-19 12:29:27
 0  0      0  69660   3260 182388    0    0     0     0  466  706  0  1 99  0  0 2025-04-19 12:29:28
 0  0      0  69660   3260 182388    0    0     0    92  494  762  1  1 98  0  1 2025-04-19 12:29:29
 0  0      0  78544   3268 181184    0    0  2476    36 1441 2429  2  2 92  2  3 2025-04-19 12:29:30
 0  0      0  77576   3268 181864    0    0   712     0  562  783  1  1 98  0  0 2025-04-19 12:29:31
 0  0      0  77576   3268 181864    0    0     0     0  503  742  0  1 98  0  1 2025-04-19 12:29:32
 1  0      0  77100   3268 181868    0    0     0     8  508  714  0  1 98  0  1 2025-04-19 12:29:33
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 3  0      0  76848   3268 181868    0    0     0     0  505  746  1  1 98  0  0 2025-04-19 12:29:34
 0  0      0  75868   3276 181868    0    0     0    52  515  764  0  0 98  0  1 2025-04-19 12:29:35
 0  0      0  75616   3276 181868    0    0     0     0  532  786  1  1 98  0  0 2025-04-19 12:29:36
 0  0      0  73880   3276 183796    0    0  1928     0  611  849  1  1 98  0  1 2025-04-19 12:29:37
 0  0      0  73376   3276 183796    0    0     0     0  463  698  0  0 98  0  2 2025-04-19 12:29:38
 0  0      0  72396   3276 183796    0    0     0     4  475  705  0  1 97  0  2 2025-04-19 12:29:39
 0  0      0  89356   3284 183792    0    0    44    20 1523 2548  4  2 94  0  1 2025-04-19 12:29:40
 0  0      0  89356   3284 183840    0    0     0     0  554  810  0  0 98  0  1 2025-04-19 12:29:41
 0  0      0  89132   3284 183840    0    0     0     0  543  791  1  1 97  0  2 2025-04-19 12:29:42
 0  0      0  88420   3284 183840    0    0     0     0  504  702  1  1 97  0  1 2025-04-19 12:29:43
 0  0      0  88420   3284 183840    0    0     0     0  471  700  0  0 98  0  1 2025-04-19 12:29:44
 0  0      0  88196   3292 183840    0    0     0    48  525  763  1  1 98  0  0 2025-04-19 12:29:45
 0  0      0  87440   3292 183840    0    0     0     0  593  780  1  1 98  0  0 2025-04-19 12:29:46
 0  0      0  87216   3292 183840    0    0     0     0  504  777  0  0 99  0  1 2025-04-19 12:29:47
 1  0      0  86740   3292 183840    0    0     0     4  511  734  0  1 98  0  1 2025-04-19 12:29:48
 0  0      0  85984   3292 183840    0    0     0     0  515  756  1  0 99  0  0 2025-04-19 12:29:49
 0  0      0  80912   3300 183840    0    0     0    36 1525 2485  2  2 94  0  1 2025-04-19 12:29:50
 1  0      0  80912   3300 183840    0    0     0     4  551  795  0  1 98  0  1 2025-04-19 12:29:51
 0  0      0  80912   3300 183840    0    0     0     0  520  758  1  0 99  0  0 2025-04-19 12:29:52
 0  0      0  80912   3300 183840    0    0     0     0  486  721  0  1 99  0  0 2025-04-19 12:29:53
 0  0      0  77384   3300 191428    0    0  7588     0  629  759  2  0 97  0  1 2025-04-19 12:29:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 JST
 2  0      0  76880   3308 191432    0    0     0    56  561  837  1  1 99  0  0 2025-04-19 12:29:55
